"","lnLik","lambda.0A","lambda.1A","lambda.0B","lambda.1B","mu.0A","mu.1A","mu.0B","mu.1B","q1A0A","q0B0A","q1B0A","q0A1A","q0B1A","q1B1A","q0A0B","q1A0B","q1B0B","q0A1B","q1A1B","q0A1B"
"1",1989.27353569454,0.0135990754966106,0.0825622479097512,0.0617148143138201,0.40003659413568,8.07716323535648e-11,1.70173476355854e-10,1.28895595781598e-10,0.0209086882454011,0.0274556868185855,0.0399026501953812,0,0.00325777943209553,0,2.08677306817823e-09,0.00233579726596493,0,0.904387364565707,0,0.011646286150147,0.00119164236931841
"2",1989.90498081964,0.0138505534125361,0.0750299846208895,0.0651163477318473,0.374728775114608,7.61953799431925e-07,4.8134106762305e-05,5.44443435046547e-06,0.0180970379126824,0.0289670301821064,0.0426370740269532,0,0.00342157548850819,0,0.000699416163682028,0.00247232667730597,0,0.857293316302371,0,0.0126962807092514,0.00113555593353124
"3",1990.44000959108,0.0147230160354913,0.0871128420840882,0.0667724836311912,0.345084610638765,6.64826950852513e-06,3.14541136805549e-06,6.98377592635296e-05,0.0189785614500805,0.0315751553338608,0.0418831373031013,0,0.00337649265092807,0,0.00106560252200323,0.00240075744897113,0,0.976525854966673,0,0.0130532481062311,0.00106263699090144
"4",1990.49996296435,0.0149103695630571,0.0848756366733335,0.0618324824986919,0.381615071880576,1.61435308361326e-05,2.65202616501553e-06,5.06943087148826e-05,0.0207536919325733,0.0344548319946123,0.0436816326345873,0,0.00296806738417909,0,0.000671416391499371,0.00221599620061087,0,0.93150199919223,0,0.0130480476066764,0.00095903272408133
"5",1990.95934947883,0.0128535592726532,0.0677726831806056,0.0597916714472717,0.341869764460281,7.12219522694135e-07,7.00668112738816e-05,1.63299233371313e-05,0.0189230074877315,0.0285363107882304,0.0408552089631454,0,0.003633875967631,0,0.00115864600993831,0.00218151788166745,0,0.84248047277811,0,0.0117449444100863,0.00112269090329461
"6",1990.74927688047,0.0130092630711474,0.075587249303183,0.0592291329665892,0.381370115450818,5.51966439275674e-07,5.13082919048976e-05,2.06979721538695e-05,0.018289934071525,0.0337058521943689,0.0438728767677757,0,0.00388099492693503,0,8.64759792493002e-05,0.00257663770634735,0,0.783892791614763,0,0.0127790044615312,0.00111893326995832
"7",1990.44283928703,0.0129637618162471,0.0813546496428849,0.0638603109883731,0.417734162331357,1.17053172206503e-05,1.83864153224921e-05,1.59085126817946e-05,0.0207092374201141,0.0313597701941523,0.0386973182907256,0,0.00318468055434995,0,0.000439583024002727,0.00226663100113325,0,0.779576006839197,0,0.0137461190071608,0.0012450840383236
"8",1990.92655423927,0.014076931445326,0.086915048059179,0.0667988922582764,0.430933526914554,1.19958709495429e-05,8.43386247346483e-05,7.41144071888137e-05,0.0247386300311359,0.03155356955373,0.0373639473542222,0,0.00380373417897729,0,0.0006172491083911,0.00280564110216704,0,0.851309173885107,0,0.0113270720659179,0.000990154744187619
"9",1990.92887521922,0.0150618440699916,0.0823344317215815,0.0608392277104323,0.429854474369527,6.03055765051703e-06,8.53952217059283e-05,3.24215249647541e-05,0.0256659894444231,0.0342891096075335,0.039553371072586,0,0.00323263451519888,0,0.000890817651941665,0.00259876196185576,0,0.758473029494168,0,0.0139419290192192,0.00119170226216712
"10",1990.66348059928,0.0132547191003054,0.0847495795825801,0.053894042683495,0.309488600794368,1.52002546066234e-05,2.10196784975149e-05,5.10391601916128e-05,0.0200750591607821,0.0290233044367506,0.0364403377724668,0,0.00384901268128566,0,0.000317229038855659,0.00303764447888542,0,0.854646117398518,0,0.0135322766729676,0.000891543620626412
"11",1990.73215951432,0.015361998554437,0.0851992883450512,0.0725411908782067,0.40823868282586,1.40766934762814e-05,1.14924533379695e-05,2.70601659997735e-05,0.0213983414467998,0.0242124967276698,0.0472231618364273,0,0.00266446586165322,0,0.000688709546188615,0.0019271870719289,0,0.976127937211809,0,0.013377963449837,0.00114634235136109
"12",1991.08169745429,0.0169112176937717,0.0878591468446802,0.0589149715667413,0.413157943476206,5.54551521216614e-06,5.9304991345318e-06,4.54111251248237e-05,0.0261740077423434,0.0262133350980992,0.0378257114876167,0,0.00451725722119788,0,0.000761869081320609,0.00222244672444162,0,0.880569589513167,0,0.0146416283248283,0.00132058007381908
"13",1990.40698768742,0.012826385933342,0.0773551339429847,0.0689435886222833,0.456737737790669,1.12677859828835e-05,1.55916867681856e-05,2.88670578514961e-05,0.0161397468185685,0.0269397369794901,0.0493938296583062,0,0.00382326780051372,0,0.000756347306030481,0.00191681183242778,0,1.03838961056087,0,0.0110251127836042,0.000989985453458729
"14",1990.72093874414,0.0108154077528572,0.0823649877144731,0.0627287071392247,0.359919801440488,1.57212500732689e-06,0.000105495804611577,1.79781170641849e-05,0.0220681189937117,0.0282944434437953,0.047007508575056,0,0.00350732964051164,0,0.000217560713128449,0.00185930651077907,0,0.942301166193773,0,0.0122581901137949,0.00135196495287075
"15",1990.70365075874,0.0147033013384304,0.0762426177324385,0.0593644996891262,0.360694243608027,2.58425821400502e-05,9.97809242252933e-05,2.25318372011565e-06,0.0169622360386962,0.0317974604831383,0.0397153987187724,0,0.00483016028828658,0,0.0013827263035932,0.00177028345407589,0,0.84631117274734,0,0.0146056517072992,0.00150174328350059
"16",1990.50411345888,0.0101883859403722,0.0861951466433842,0.0586313542175601,0.409760160316546,5.44948776609917e-06,3.71621682484865e-05,5.64726413323514e-05,0.027330245521369,0.0316662474183831,0.0363531030589467,0,0.00391143873583348,0,0.0022063261933415,0.00296399868238033,0,0.776787857318511,0,0.0133965828589085,0.0017407201091876
"17",1990.95890629353,0.0150279971605077,0.0737563979086848,0.072484780812199,0.332872069894924,4.3711523190713e-05,0.000161096272028656,3.32939023686174e-05,0.0195135176679766,0.0333657769647583,0.0530098570011853,0,0.00372378932086592,0,0.00316880547685803,0.00172874426141087,0,0.850534969929609,0,0.012083296031887,0.00150250588292299
"18",1990.86951986168,0.0116552659386141,0.087133078848474,0.056678233798435,0.341250387543565,5.0293288562548e-05,9.57413429647111e-05,1.52258970208395e-05,0.0123319894210344,0.0319219960388857,0.0392678564859272,0,0.00323823080089958,0,0.0054828975105549,0.00244290342272731,0,1.02820110512721,0,0.0122796734509475,0.00112367818601875
"19",1991.18905478672,0.0154800962078098,0.0942296004903701,0.0623636535431682,0.396273696403681,0.000116085337114288,0.00032865469137452,6.73387723901277e-05,0.0225894125847419,0.0319985105244318,0.0410339031858653,0,0.00258709849845692,0,0.00944001417548209,0.00321489672569693,0,1.09601120393056,0,0.0123778972588041,0.00151968629475019
"20",1990.99700375193,0.0164020206015076,0.0822966871795613,0.0602902655947639,0.463590032471924,0.000180646646724568,4.8566943797183e-05,3.36195349478475e-05,0.0300127629189674,0.0249140937388988,0.0384007552898679,0,0.00419148876951695,0,0.0165062323102194,0.00325753656244788,0,0.985091836084515,0,0.0156163472453972,0.00119672476201535
"21",1991.04150791646,0.0149547921189871,0.0756329514139623,0.0700345629658781,0.360791349091558,4.04528558692764e-05,5.160990808335e-05,8.54739932811404e-05,0.0132310915433052,0.0301166252532403,0.0467300121229943,0,0.00421823286407405,0,0.00615789395564292,0.00331030239780364,0,0.77804984841084,0,0.0101931275122339,0.00113296583296485
"22",1990.84509616968,0.0113336667144008,0.0783319292704987,0.065984400941602,0.378522019840899,0.0001114584015679,4.73935443741063e-05,0.000164230467419138,0.0253733847129424,0.0286307339649412,0.0393737841792354,0,0.00252036398532929,0,0.0133503842673046,0.00219476007529929,0,0.978690655192928,0,0.00894302701213543,0.00151796462205617
"23",1991.19166602542,0.0127810603081946,0.0799025109693451,0.0526094536034376,0.447598081816081,0.000127863044675181,0.00014780137166877,2.87166777297785e-05,0.027959076058572,0.0271773191728652,0.0338514912786987,0,0.00376322495506845,0,0.0104405772263581,0.00147242250447383,0,0.947825386736429,0,0.0090477432081318,0.00115809682215829
"24",1990.66524729867,0.0139628490692588,0.0839448953547801,0.0598997481274785,0.388888045210532,0.000127575781485256,0.000106835876031992,7.2977137625828e-05,0.0173506608342132,0.024723965702714,0.0498524571898456,0,0.00334038324268632,0,0.0174576922264521,0.00347114024998182,0,1.15018911103674,0,0.0156836400444862,0.00121086657895261
"25",1990.96058505703,0.0155085672819704,0.0828847625711343,0.0553229574921776,0.479409142987233,0.000102795265920489,5.72381409588441e-05,0.000102324865306828,0.0231954698011602,0.0278507423391395,0.0336986142344962,0,0.00448097201429092,0,0.00323293710494176,0.00256457442521259,0,1.0191963483306,0,0.0145334758869309,0.00123358670394622
"26",1990.63372367005,0.0125042893348513,0.0848355924829671,0.0636185741191202,0.511341557535701,5.02032806786617e-05,3.12245088533355e-06,0.000172811476642768,0.0178403557306818,0.0282340985549536,0.0349381958067277,0,0.0042788211898275,0,0.00596541511533088,0.00202246534651366,0,1.23819337961179,0,0.00981972565963093,0.00162337540414207
"27",1991.03510866028,0.0126559807787752,0.0911868372198323,0.0637385061163498,0.299933685064861,5.65931876638044e-05,4.64617821356444e-05,9.22054386184284e-05,0.0154353704514509,0.0315721831715532,0.0452843754869557,0,0.00286849436059322,0,0.0172596505126284,0.0028857162672082,0,0.826516013342702,0,0.00834513590633009,0.00113200795822956
"28",1990.56728378701,0.0150439136641175,0.0879348871711158,0.0608101169263761,0.374357417088768,2.57396729898e-05,3.28060888583386e-06,6.38474061713394e-05,0.0172073081162245,0.0347455407652814,0.0397729379791617,0,0.00300932152423298,0,0.0191208397124453,0.00247289881745,0,0.749516747629886,0,0.0121950284146082,0.00127546099055573
"29",1991.12497214397,0.0121770659311331,0.0943011084103116,0.0589821450800405,0.419126558528491,0.000135956135396614,0.000258592772562968,8.98480403050676e-05,0.0139161684211936,0.0245304025016776,0.0436571742746902,0,0.00303670206526247,0,0.0158067503034323,0.00279554063525116,0,0.696361617917432,0,0.0125863995950202,0.00134309663269376
"30",1990.47997270788,0.0147779857582557,0.081476782726958,0.0585688091928397,0.448243755773753,0.000177107270787802,0.0001320073842572,7.32549131406961e-05,0.0259842804264751,0.0237883170883065,0.0354852788608219,0,0.0031004614846673,0,0.000189479803760519,0.00242838395574708,0,1.45517389819751,0,0.0158260285127161,0.00175607450022904
"31",1990.65505407403,0.0171041777349246,0.0881024271505722,0.071126148632099,0.534931340396666,0.000279898052513266,0.000240414875079016,3.26640257803633e-05,0.0360791738702885,0.0269641938789953,0.0497194221314533,0,0.00251937608236779,0,0.0272348207757477,0.00195198400926041,0,1.15998580320055,0,0.0122664869290116,0.00150366877893559
"32",1990.60757735881,0.0132197926893458,0.0850146707069227,0.0580230087729811,0.505127886806412,6.00574454097144e-06,0.000249926827520774,8.34798656363456e-06,0.0346470537455862,0.0238855298830189,0.0429725660848056,0,0.00383729591901695,0,0.045061841981637,0.003058266108504,0,1.34568663196777,0,0.0125457260473152,0.00173728860717242
"33",1990.94040409989,0.0107311671584878,0.0781036540135181,0.0539974252724778,0.494084358361183,0.000108840024967715,0.000194780625517113,0.00013555387151968,0.0274331330938052,0.0303142192141111,0.0331762477137079,0,0.00345441545158368,0,0.0208345983474967,0.0020276814920546,0,1.21143272716948,0,0.00988799845486759,0.00152976883119801
"34",1990.81104981402,0.015899390907538,0.0821014459574675,0.063730273573358,0.504223340535927,1.97867756193142e-05,4.54795199665428e-06,0.000152306599604368,0.0278233816894843,0.0266663258073893,0.0491808854267673,0,0.00286721247082994,0,0.0466538079756749,0.0037887321327728,0,0.761108987125625,0,0.0138539007165428,0.000859599675359245
"35",1991.03598893678,0.0163506733407889,0.0908068085747433,0.0613467268596865,0.391239362879338,7.2081157534368e-05,1.48542514909911e-05,5.43924266413692e-05,0.0131089146190041,0.0224150527223805,0.0399252077265008,0,0.00263204567095666,0,0.0291909452386487,0.00214632978961771,0,0.771840765218003,0,0.00769431054687073,0.00143723350666565
"36",1990.65809020112,0.0147644935984427,0.0768675417013017,0.062682929848645,0.401506753088738,0.000114733722079224,2.69340140834714e-05,2.8022869158215e-05,0.0166377775291482,0.0331764286035951,0.0452241888140856,0,0.00297042889789374,0,0.0591445905694467,0.00155212205594142,0,1.21474104511852,0,0.0104547626124922,0.0018183195724146
"37",1991.05286206107,0.0134600904711994,0.0747292973269999,0.06739065887365,0.307256477637542,3.41416428846285e-05,0.000234486114800896,0.000105255306430437,0.0196341028147276,0.0275429996093249,0.0486120738309463,0,0.00337453102338631,0,0.0144267161745047,0.00372565761249594,0,1.19572250715595,0,0.0113437846132905,0.00146886432464268
"38",1990.87847743236,0.0141604409403247,0.086870334902936,0.062483451113045,0.441065834748277,0.000174931186707133,0.000216917213810478,6.53578889846737e-05,0.0228407143591039,0.0224096191873832,0.0459720910414106,0,0.00248866177785985,0,0.0631109739983119,0.00177050595789928,0,0.722687047995849,0,0.0152047720142997,0.000986072610924797
"39",1990.62435677083,0.0127350148524798,0.0762588257420582,0.0668901585804716,0.540308335886987,0.00015539462526475,7.47547104142546e-05,4.3421822366272e-05,0.0266757859211354,0.035227507835807,0.043097538111938,0,0.00372966620039377,0,0.052897340555757,0.00230718692237191,0,1.29286941879988,0,0.00776932739672617,0.00117921714115522
"40",1990.75426821853,0.0125645913086475,0.0718393996792563,0.0678242427202176,0.367518986781914,6.15146280176457e-05,7.90194098303208e-05,0.000149245396367571,0.0133963225377428,0.0236141687017184,0.0446689877442936,0,0.00366001361421547,0,0.0189570612323078,0.0020877619236825,0,0.896201989719495,0,0.014492711153798,0.00154018141561017
"41",1990.73416813132,0.0142493394542528,0.0864941522782291,0.0604094686015991,0.471306897373022,4.77593441528778e-05,0.000222031121052933,7.15561379492781e-05,0.0168866415258937,0.0322408761409192,0.0334291597294405,0,0.00477255604721959,0,0.0294979367958306,0.00169427640533868,0,1.20773756133272,0,0.0095826577716582,0.000788266226255173
"42",1990.94886583776,0.0152402734609585,0.0785257778171431,0.062298209347173,0.298069280108004,0.000258670645887692,5.26003000530935e-05,0.000170300753386287,0.0110399368729678,0.0245956586125758,0.0429422878398337,0,0.00448128239379712,0,0.00467532773463234,0.00137426010610939,0,1.22063125140325,0,0.0152461563040719,0.000925573647084045
"43",1991.054530756,0.0151408131463757,0.0821988968986177,0.0646386909523824,0.477719033112188,0.000163744229486929,1.78978860606037e-05,5.22047050093495e-05,0.0206425436457573,0.0345913992573384,0.045087843042933,0,0.00225232433017716,0,0.0653827941087864,0.00206574653098819,0,1.22535753856691,0,0.0100259367180142,0.000858016423914956
"44",1990.20484297856,0.0138336761134902,0.0904086405067064,0.0591742935783271,0.441317332252676,5.30813720939942e-05,0.000263393144083294,0.000165746193695773,0.0202405855690598,0.0233772723768543,0.0360552622347021,0,0.00325092242254151,0,0.00970659792210443,0.00144664578712496,0,1.1714972921185,0,0.0163312894928585,0.00168539711379657
"45",1990.99597037935,0.0156386364646675,0.0915366981863501,0.0579498988858521,0.505100511175503,5.54497854062418e-05,2.71204680343399e-05,8.22318689933889e-05,0.0226426976271524,0.0229546094497381,0.0395444106320356,0,0.00275526384089852,0,0.0516831044129584,0.00295337139785584,0,1.05774225441019,0,0.0178656596711191,0.000993735343048448
"46",1991.17577833793,0.0174140799553099,0.0786286085623912,0.0666676242226651,0.432940016245677,0.000126533093978249,0.000229747388982985,4.75226340759746e-05,0.0296032212617857,0.0217810096098497,0.0439663272226987,0,0.00267520427852705,0,0.0566373398728712,0.00286522631491129,0,1.06889652849147,0,0.0157980437557691,0.00106976457261048
"47",1990.69511310605,0.0151799315295072,0.0812677227160313,0.0668481038198045,0.503996889679216,0.000155700051550139,5.75521714818984e-05,8.98915696117354e-05,0.0292389348876612,0.0308627571024893,0.0419329366446966,0,0.00411995781164133,0,0.0382008815543109,0.00361564764318084,0,1.0416084163543,0,0.00739005490562137,0.000993256143890021
"48",1990.32873026891,0.0142242435575674,0.083539683721113,0.0625838551627451,0.552830073560076,0.000159710645282064,3.98375359316132e-05,7.00481529269395e-05,0.0182331445325031,0.0294948612308057,0.0406605848137196,0,0.00337745454325695,0,0.0312589379200774,0.00248283769242377,0,0.804641498816043,0,0.0123302282673531,0.000957211217086006
"49",1990.80179694339,0.0144140347594285,0.0792026601749314,0.0630779918283767,0.490858976953777,2.42857985255405e-05,0.000113855646697206,9.67723280026331e-05,0.017026167113496,0.0301920469182458,0.0493646059751893,0,0.0043157596419801,0,0.00557106502612885,0.00163343084899936,0,1.49544514660491,0,0.0135476703216387,0.00143775910822307
"50",1990.83333180464,0.0156428803389447,0.0817914409512802,0.056154617612266,0.537388773723828,0.000179683798847985,3.51071971910984e-05,5.84033000196505e-05,0.0386115851302248,0.0301404167502459,0.0386885055131809,0,0.00383778160532284,0,0.0416416956987177,0.00157281406109153,0,1.0406332286811,0,0.0107885942149332,0.00131205408748278
"51",1990.97765301773,0.0133964699022451,0.0764501466225152,0.0651119073606759,0.323019294535335,8.75668599417009e-06,6.28301687016472e-05,9.33612025260773e-05,0.0284925117048355,0.0231928415307523,0.0480785658526069,0,0.00414936241088681,0,0.0262089352489387,0.00203864107582479,0,0.717819192611494,0,0.0120360222166549,0.00190643422032558
"52",1991.11484350698,0.0174258794540403,0.0888326396339866,0.0640315910714871,0.335591798473817,0.000314071583019387,0.000250870559272069,3.11687490380755e-05,0.0194704497033315,0.029908957225113,0.0491362528284109,0,0.00345817917286399,0,0.031037169775548,0.00307046338023239,0,0.960518660485163,0,0.0108566665429799,0.000875965073326518
"53",1991.10741774186,0.0121973417600847,0.0832531683647179,0.0627116942757398,0.33177833851361,0.000139371819546402,0.000104931653512492,0.000181443536905125,0.0129989070061587,0.0343218925982074,0.0409591801232102,0,0.00333333038867993,0,0.0442679526604723,0.00401171017681641,0,1.05169187125995,0,0.0132185571455873,0.00183513678196187
"54",1991.00024395883,0.0106482406617096,0.0784921240248392,0.0587450513266822,0.589725529970503,0.00023634431283025,0.000195454157211789,0.000164078875239675,0.0202999020579866,0.0284694880409976,0.0430914996172427,0,0.00383001680720863,0,0.0506675489944639,0.00329345003385713,0,1.40651248094703,0,0.0125893849505742,0.00174604189670941
"55",1991.12210529275,0.0174991133323322,0.0888760680651269,0.0690502258101035,0.429168267198888,0.00025947149001133,0.000173906614858522,3.61284518431457e-05,0.0175971027739865,0.0220801188205104,0.0436130596523989,0,0.00263722732608412,0,0.0373730698619235,0.0020586611741559,0,0.952209879230575,0,0.0136895593497793,0.000958648192631043
"56",1990.97348797039,0.0126872601081383,0.0976820791421323,0.0616876922264028,0.40979153383635,0.000234902974210356,0.000119423154769914,0.000119858519585328,0.0287021245851309,0.0340780521730264,0.034930638235867,0,0.00407506859034326,0,0.0139631220882508,0.00396168861452189,0,0.767784737863682,0,0.00746414535626799,0.000857302483171077
"57",1990.73395893053,0.0120858177909641,0.0780830398745071,0.0529316723411479,0.387981240028428,0.000116713463095094,3.99500216833232e-05,4.48196556274954e-05,0.0273885387837479,0.0292336046357862,0.0312753366855412,0,0.00420047215472732,0,0.0525966746403995,0.00358950270152115,0,0.821749510789763,0,0.0126389996663569,0.00115755992781928
"58",1991.16912409071,0.0161499907332146,0.0790792549003027,0.0605253288074455,0.354730927380697,0.000194877365724236,0.000177825611831614,0.000153358364082635,0.0157710630820757,0.0231248133002598,0.0428841742594266,0,0.00386301559535074,0,0.0109292031401912,0.00339971039547332,0,0.776796564425199,0,0.00905527363186057,0.00163634795690071
"59",1990.95750637589,0.0143132067859215,0.0964716470710663,0.0602425721785519,0.444997786000021,1.50816266845071e-05,0.000143625750494824,0.000107228756539073,0.0349424442697992,0.0335492356452128,0.039766271878226,0,0.003268406181216,0,0.0505699382454242,0.00241852674652263,0,1.21441474785496,0,0.0107012720534955,0.00172816377423068
"60",1990.48490325425,0.0113558436267104,0.0798831709290856,0.0631981682839164,0.619642548742069,0.000228450552483884,0.000262605499279643,1.39754383546675e-05,0.0402703822775933,0.0263763146625493,0.0424585158977657,0,0.00318907162486933,0,0.0131236232415751,0.00262157239871458,0,1.56090363494028,0,0.00976297721315262,0.00118913148498005
"61",1991.1360975771,0.0136781757293097,0.080278571533822,0.0606877100614659,0.509380350461619,0.000250553543428057,0.000284642217463969,7.3286233901878e-05,0.0251575016519764,0.0221527316703259,0.0352484004682573,0,0.00212503534621454,0,0.0249335759166246,0.00149782977417991,0,1.28117058819561,0,0.010499488920185,0.00131103721681568
"62",1990.42859202281,0.0128004971935706,0.0847604746777848,0.0593274227585353,0.385885767223447,5.11098637647452e-05,0.000113413035769319,6.36579088591279e-05,0.0197498400811669,0.0325194618927778,0.0400054488574378,0,0.00328303168436017,0,0.0160858845118089,0.00226299372606285,0,0.790118848775492,0,0.0151547073420293,0.000880944863384467
"63",1991.11451010677,0.0160871666004397,0.0856581110129517,0.0597954572818617,0.397753998877533,0.000100727845549831,0.000229134104628796,8.32404250297221e-05,0.0379390518801353,0.0326590638547625,0.0367209244709461,0,0.00417721617331106,0,0.00465142752772494,0.00355196882358444,0,1.17919129379157,0,0.00898815982018081,0.00154785868899287
"64",1991.05607122055,0.015684283850485,0.087726056434208,0.0695480131494697,0.592297584859998,0.0003306804322225,0.000281519864373048,0.000220720230344307,0.0480261562330973,0.0336436219394417,0.0481402333479319,0,0.00424421590678043,0,0.0156301298197139,0.00143038974061093,0,1.17307554943929,0,0.00797379884420873,0.00170610999901768
"65",1991.04863224495,0.0170958345823993,0.0846050252367114,0.0653805528055145,0.460900734463606,0.000127661999902664,0.000130892875912192,1.09511340268107e-05,0.0290849429823981,0.026042084660784,0.0412050295791818,0,0.00291582805326184,0,0.0594072781281462,0.00149833606730321,0,0.687808641768385,0,0.0130280937942806,0.00190093422252022
"66",1991.0621011409,0.0141739762242643,0.0839635803409,0.0630088658113004,0.474147627096415,3.49300155194592e-05,0.000192493331052768,1.80003633548421e-05,0.0167181596592913,0.0299910872006137,0.0488662435633315,0,0.00429094463671717,0,0.0106448120128524,0.00333726555149319,0,1.59737751493278,0,0.00992233457002814,0.00149871118849522
"67",1990.6073352293,0.0139233369969772,0.0812515063636805,0.0612792379926566,0.318315236023748,6.57052546388167e-05,0.000187430225122336,3.49821066813701e-05,0.023160057070819,0.0251991469248803,0.0365140058125941,0,0.00399891051188946,0,0.066044642964934,0.003632684631759,0,0.753033210621911,0,0.0130385551863855,0.00177921952256558
"68",1990.68351182119,0.012504769492558,0.0869167886726212,0.0580356274476044,0.283093556978008,6.09333168905565e-05,0.000321015735773126,0.000183154086218459,0.0178979180927269,0.0220000230312707,0.0351413938227269,0,0.00378756375317268,0,0.0243390827449956,0.0027238815331712,0,0.968265525188499,0,0.0141072062275218,0.000891000606811027
"69",1990.82451729629,0.0117662625572414,0.0846157782767851,0.0637525958095068,0.289754330454395,0.000155815266652451,3.75503089971306e-05,0.000148588614106716,0.0278287409351576,0.02437798968163,0.0498033800410984,0,0.00307095653544061,0,0.0116955646736898,0.00373992202832891,0,0.903372174105364,0,0.018957804734848,0.00176072966061105
"70",1991.09941082756,0.0133378330091776,0.0890075832629958,0.0615080290980002,0.713799429959186,0.000217063602444249,2.87431752593624e-05,0.000101166261243832,0.0713008148540646,0.0232841760529706,0.0364699353096519,0,0.00300099145142899,0,0.0342753657558106,0.00261184326045856,0,0.847839754784114,0,0.00886239290519918,0.000873292380014971
"71",1990.59587943744,0.0122269425940049,0.0780846409544652,0.0579803062424225,0.385434020377258,6.46828670295502e-05,0.000254397290837991,9.28898360641917e-05,0.0279688444985609,0.0228754819795928,0.0348139410194045,0,0.00421575822196513,0,0.024452548470264,0.00137058738645929,0,1.49186631780477,0,0.0168748956414786,0.000928692423198345
"72",1990.31586825421,0.0117127491814143,0.0923833510558111,0.0575189442514555,0.451419738752217,0.00026927502924478,0.000371465639393818,0.000169105347697685,0.0423514469787959,0.0272277826234209,0.0342926991759069,0,0.00399522143851131,0,0.0719083133244159,0.00223814099021183,0,0.918377309187236,0,0.0111918877504601,0.00202862586167033
"73",1990.83416870929,0.012527613448669,0.0942785058055728,0.0590799171276546,0.328172120615535,6.69506737879407e-05,2.89847805334215e-05,0.00015736107569264,0.0128003439959643,0.0292000593377233,0.0372676476685233,0,0.00373976593243147,0,0.0545458376869158,0.00409328336903266,0,0.963675416457779,0,0.0140788831547047,0.00138163391388001
"74",1990.51783672075,0.0119811375822163,0.0895778205133144,0.0620289654709129,0.536296087042076,0.000110390928914127,4.6054127655526e-06,0.000184547559442499,0.0234093658669068,0.0303966579808461,0.0354020978181226,0,0.00285010077385394,0,0.0639760490173204,0.00221226487227378,0,1.07808890973165,0,0.00941948055909837,0.00215210762488091
"75",1991.16258975513,0.0129554404258079,0.102595874757254,0.0609855232473695,0.456137227297479,9.8552918168684e-05,0.000152087595089985,0.000133892810225103,0.0196387085982886,0.0235246497153469,0.0429308997551089,0,0.00272132880399347,0,0.0342059064136835,0.0043630427538931,0,0.826845678180081,0,0.0117214661991513,0.000820073412420957
